"Gene","X25L000331","X25L000332","X25L000333","X25L000334","X25L000335","X25L000336"
"ENSG00000000003",196.131477640216,100.264625185911,103.165021431634,249.451597609817,154.425404751642,106.565497834752
"ENSG00000000005",0,0,0,0,0.266250697847658,0
"ENSG00000000419",13.3120912425486,0,18.9747102787704,0,7.72127023758208,11.9539956531459
"ENSG00000000457",3.10615462326135,33.4215417286371,4.30518636577144,0,2.52938162955275,4.08185217424496
"ENSG00000000460",11.9808821182938,33.4215417286371,4.46463771265186,0,11.1825293096016,9.18416739205115
"ENSG00000000938",0,0,0,0,0,0
"ENSG00000000971",1.77494549900648,0,3.3484782844889,0,1.59750418708595,1.45780434794463
"ENSG00000001036",98.0657388201082,83.5538543215928,69.999141280506,124.725798804909,123.140947754542,147.529800011996
"ENSG00000001084",7.54351837077756,0,13.3939131379556,0,13.8450362880782,7.87214347890099
"ENSG00000001167",12.4246184930454,33.4215417286371,11.9588510160318,0,17.4394207090216,15.5985065230075
"ENSG00000001460",23.0742914870843,0,23.9177020320635,0,24.4950642019845,25.2200152194421
"ENSG00000001461",16.8619822405616,16.7107708643186,18.9747102787704,41.5752662683029,25.1606909466037,18.3683347841023
"ENSG00000001497",107.384202689892,150.396937778867,96.4680648626563,83.1505325366058,132.060346132438,104.670352182424
"ENSG00000001561",5.76857287177107,33.4215417286371,3.18902693760847,41.5752662683029,9.45189977359185,10.2046304356124
"ENSG00000001617",1.77494549900648,0,1.11615942816296,0,1.8637548849336,1.60358478273909
"ENSG00000001626",0,0,0,0,0,0
"ENSG00000001629",7.09978199602594,33.4215417286371,5.10244310017355,0,9.18564907574419,4.37341304383388
"ENSG00000001630",9.31846386978404,0,11.7993996691513,0,10.916278611754,8.74682608766777
"ENSG00000001631",12.4246184930454,16.7107708643186,18.6558075850096,0,15.8419165219356,15.3069456534186
"ENSG00000002016",3.10615462326135,0,6.0591511814561,0,1.73062953600978,4.22763260903942
