"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000003","TSPAN6",0.388060189633258,0.0114883792451101,0.254092126361499,0.825577347007851,NA
"ENSG00000000005","TNMD",0,NA,NA,NA,NA
"ENSG00000000419","DPM1",0.867175617400217,0.0107436692911209,0.253145280829579,0.789262648446429,NA
"ENSG00000000457","SCYL3",0.51322790039562,-0.00764718451116692,0.25357332034893,0.814222182956746,NA
"ENSG00000000460","C1orf112",0.246483220039552,-0.0187817707042731,0.255490133676882,0.397215169866325,NA
"ENSG00000000938","FGR",0,NA,NA,NA,NA
"ENSG00000000971","CFH",0,NA,NA,NA,NA
"ENSG00000001036","FUCA2",0,NA,NA,NA,NA
"ENSG00000001084","GCLC",0.157102265675041,-0.00655947135465399,0.254211232913741,0.649419844820238,NA
"ENSG00000001167","NFYA",0,NA,NA,NA,NA
"ENSG00000001460","STPG1",0.195740600155287,-0.0024262784617137,0.254015335379522,0.758849088874613,NA
"ENSG00000001461","NIPAL3",0.592339771453968,0.039590934432398,0.258245041982437,0.303977264600807,NA
"ENSG00000001497","LAS1L",0.367034412312262,0.00117949343036193,0.253938696920361,0.998596072639033,NA
"ENSG00000001561","ENPP4",0,NA,NA,NA,NA
"ENSG00000001617","SEMA3F",0.150922491441268,0.0125377353816308,0.254753865601508,0.958619641106896,NA
"ENSG00000001626","CFTR",0,NA,NA,NA,NA
"ENSG00000001629","ANKIB1",0.314818840345527,0.0162534335268298,0.255120687059557,0.697894287387763,NA
"ENSG00000001630","CYP51A1",0.0305904154102985,0.00574235382645098,0.254478044676751,0.76397478042506,NA
"ENSG00000001631","KRIT1",1.9221350817463,-0.0251500436582812,0.253678460216611,0.513112971033896,NA
"ENSG00000002016","RAD52",0,NA,NA,NA,NA
"ENSG00000002330","BAD",3.23525903345986,0.0593743322629778,0.257277159902707,0.334056634510965,0.764975518066835
"ENSG00000002549","LAP3",0.712494240679407,0.0219747079422537,0.255803119048721,NA,NA
"ENSG00000002586","CD99",1.61935355527003,-0.00254235147119598,0.252001722398239,0.944003727442402,NA
"ENSG00000002587","HS3ST1",0.118515304958523,0.0115917694222021,0.254682916249979,0.990505580945171,NA
"ENSG00000002726","AOC1",0,NA,NA,NA,NA
"ENSG00000002745","WNT16",0,NA,NA,NA,NA
"ENSG00000002746","HECW1",0.0929877606354498,-0.0144300436381213,0.254968116126931,0.542609268502912,NA
"ENSG00000002822","MAD1L1",0,NA,NA,NA,NA
"ENSG00000002834","LASP1",0.079010203305682,0.00957733860792904,0.254571966409316,0.891364358719416,NA
"ENSG00000002919","SNX11",0.92731907824721,0.00778332460767483,0.25281857786841,0.847117509330674,NA
"ENSG00000002933","TMEM176A",0,NA,NA,NA,NA
"ENSG00000003056","M6PR",0.292002441329618,-0.00543217505053071,0.253819175601202,0.699587292827049,NA
"ENSG00000003096","KLHL13",0,NA,NA,NA,NA
"ENSG00000003137","CYP26B1",0.30026222556094,-0.00932565328474535,0.254322590257412,0.535590248693486,NA
"ENSG00000003147","ICA1",0.54624621230232,-0.0163340992612943,0.254928984628385,0.352111068834307,NA
"ENSG00000003249","DBNDD1",1.56689173937011,0.00142252938951979,0.252630978463557,0.966298975826649,NA
"ENSG00000003393","ALS2",1.58787089839441,-0.0246619133972965,0.252474754342206,0.570462560560806,NA
"ENSG00000003400","CASP10",0.756932823914833,-0.0461486962890011,0.258375748743125,0.209369581259973,NA
"ENSG00000003402","CFLAR",3.05567049178598,0.0308299313984105,0.247244048901067,0.652888091594611,0.919147711388525
"ENSG00000003436","TFPI",0.769843767874209,-0.0229995234765155,0.255313650098201,0.348241334453162,NA
"ENSG00000003509","NDUFAF7",0.511702760076614,-0.0078114852558018,0.253584464753764,0.809242695484212,NA
"ENSG00000003756","RBM5",1.96853194584548,-0.0570600445888944,0.263768015771716,0.0158918976898646,NA
"ENSG00000003987","MTMR7",0,NA,NA,NA,NA
"ENSG00000003989","SLC7A2",0.540531196684962,0.0231411720892519,0.255818548350641,0.473820911589054,NA
"ENSG00000004059","ARF5",6.92833705670452,0.0256374910753461,0.242023767790341,0.751476811764139,0.935877660189339
"ENSG00000004139","SARM1",0,NA,NA,NA,NA
"ENSG00000004142","POLDIP2",1.25498039846999,-0.0347661731002766,0.256926284919381,0.178470595530914,NA
