"Gene","GeneName","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000000003","TSPAN6",0,NA,NA,NA,NA
"ENSG00000000005","TNMD",0,NA,NA,NA,NA
"ENSG00000000419","DPM1",0.223170178672932,1.47359039716877e-07,0.00144269491814806,0.791706216007842,0.971294520603418
"ENSG00000000457","SCYL3",0.0502443187073669,-1.66267765296546e-07,0.00144269498043003,0.865981589846214,0.971294520603418
"ENSG00000000460","C1orf112",0,NA,NA,NA,NA
"ENSG00000000938","FGR",0,NA,NA,NA,NA
"ENSG00000000971","CFH",0,NA,NA,NA,NA
"ENSG00000001036","FUCA2",0,NA,NA,NA,NA
"ENSG00000001084","GCLC",0,NA,NA,NA,NA
"ENSG00000001167","NFYA",0.587135411086727,3.75858189639836e-07,0.00144269501274293,0.334459683613731,0.971294520603418
"ENSG00000001460","STPG1",0,NA,NA,NA,NA
"ENSG00000001461","NIPAL3",0.266990773550848,-1.48012935555594e-07,0.00144269492684448,0.77394144158632,0.971294520603418
"ENSG00000001497","LAS1L",0.059762650693894,1.80025162285931e-07,0.00144269497938546,0.888784964252916,0.971294520603418
"ENSG00000001561","ENPP4",0,NA,NA,NA,NA
"ENSG00000001617","SEMA3F",0.150732956122101,-2.46123318218468e-07,0.00144269498641851,0.683800720168405,0.971294520603418
"ENSG00000001626","CFTR",0,NA,NA,NA,NA
"ENSG00000001629","ANKIB1",0,NA,NA,NA,NA
"ENSG00000001630","CYP51A1",0.140865923413357,-2.10847794640671e-07,0.00144269498414309,0.865981589846214,0.971294520603418
"ENSG00000001631","KRIT1",0,NA,NA,NA,NA
"ENSG00000002016","RAD52",0,NA,NA,NA,NA
"ENSG00000002330","BAD",4.74405424065001,9.41901910656472e-08,0.00144269467473631,NA,NA
"ENSG00000002549","LAP3",0.344870422263446,3.02607362608815e-07,0.00144269500521616,0.508933944423973,0.971294520603418
"ENSG00000002586","CD99",0.646125541169729,3.25400729565792e-07,0.00144269491472405,0.39801716602367,0.971294520603418
"ENSG00000002587","HS3ST1",0,NA,NA,NA,NA
