"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000003096",0,NA,NA,NA,NA,NA
"ENSG00000003137",0.0769037725681476,0.880788070725139,5.71825712824566,0.0447723178838118,0.999753138271838,NA
"ENSG00000003147",0.163914968015889,1.58022814223081,5.72039523002528,0.539929814887557,0.969499190477872,NA
"ENSG00000003249",0.471626947071033,-19.1088874386827,5.69025073016373,0.0418026709702488,0.999784587056449,NA
"ENSG00000003393",0.587570600289246,-0.174722421405867,2.76320356182271,2.01201124470238,0.733549550589559,NA
"ENSG00000003400",0.204062493946679,-0.280599371600207,4.35483034014371,0.74452464668321,0.945726735711879,NA
"ENSG00000003402",1.54653813166592,-3.29473673595925,2.01339808070544,3.54740696520003,0.470706718122037,0.643458200325028
"ENSG00000003436",0.162457153602358,-0.413830844643854,5.69458760459998,0.264507229243566,0.991988644589721,NA
"ENSG00000003509",0.258597933551951,-0.0569103588725867,4.14530883316642,0.0335078886290177,0.999861210450961,NA
"ENSG00000003756",0.969622177588296,-1.50564462126033,4.18366035144636,0.746928173359876,0.945418107279542,NA
"ENSG00000003987",0,NA,NA,NA,NA,NA
"ENSG00000003989",0.551680772138567,1.24594656426684,5.04287705488841,2.3663129018685,0.668723432892885,NA
"ENSG00000004059",3.84628766732717,-1.17031539944004,1.50714342535983,2.64468878815421,0.618927458912235,0.758507538666923
"ENSG00000004139",0,NA,NA,NA,NA,NA
"ENSG00000004142",0.324338629503775,0.67766125062074,5.71047245390981,0.328655516582074,0.987890053479435,NA
"ENSG00000004399",0.428992292550497,2.67911657483582,5.70663594563756,1.43833303156697,0.83750593708307,NA
"ENSG00000004455",0.687746465488934,1.55278403183657,2.83995374365241,2.09199558621236,0.718843071683749,NA
"ENSG00000004468",0.0154715240869327,1.76337197013931,5.72111403968595,0.00950024010134065,0.99998875384286,NA
"ENSG00000004478",0.647592496557227,2.72082259767535,4.29996840481986,1.39940643309374,0.84429817469253,NA
"ENSG00000004487",1.24755925427559,-0.0549720927144711,1.85981742120782,0.902507866837126,0.92420075000675,NA
"ENSG00000004534",0.62843451054285,1.73640955943402,4.36576395543816,0.920046655588735,0.921667348178027,NA
"ENSG00000004660",0.257801508027963,2.25498296081855,3.66425098717405,0.324777918545792,0.988159038288626,NA
"ENSG00000004700",0.164933612229793,-0.535243854738994,5.69772712828693,0.385517962785244,0.983645327910159,NA
"ENSG00000004766",0.118468868105286,1.70295686534601,5.71984293247365,0.326485665080845,0.9880409028967,NA
"ENSG00000004776",0.0317741779040603,2.15500097665383,5.7210937554323,0.133855414414686,0.997857807273656,NA
"ENSG00000004777",0,NA,NA,NA,NA,NA
"ENSG00000004779",0.676803008811507,-2.78783845791235,3.857522596372,1.94391340198713,0.746074064187358,NA
"ENSG00000004799",0,NA,NA,NA,NA,NA
"ENSG00000004809",0.0316157231341669,1.54242946080279,5.72156632833577,-0.0311690999545888,1,NA
"ENSG00000004838",0,NA,NA,NA,NA,NA
"ENSG00000004846",0.0660396167978328,1.65136814293346,5.71993868343156,0.0990366149391306,0.998813700858621,NA
"ENSG00000004848",0.0303298970902394,1.74212360506023,5.72139089013966,0.0213919420976509,0.999943204356854,NA
"ENSG00000004864",0.192520819246128,-0.157434713572762,5.70699397923644,0.049059242607548,0.999704023721518,NA
